fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	num_threads	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	ganancia	iteracion
20221001 220645	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	49	TRUE	838609	2	0.18320123377107	0.435877541751973	7099	312	12392	25860000	825
20221001 220812	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	93	TRUE	838609	2	0.182403534808324	0.893370664636046	607	349	9247	25030000	826
20221001 220904	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	27	TRUE	838609	2	0.149486466702418	0.285415775884315	999	718	13907	24190000	827
20221001 221251	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	157	TRUE	838609	2	0.0747259220561944	0.498245824961923	255	591	5391	24420000	828
20221001 221415	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	175	TRUE	838609	2	0.067381449466761	0.622983185713738	6016	73	5533	24860000	829
20221001 221457	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	29	TRUE	838609	2	0.22332486023595	0.516184234187379	6003	205	11670	25220000	830
20221001 221553	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	78	TRUE	838609	2	0.188476622367195	0.38641103494484	7138	443	13932	23420000	831
20221001 221633	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	27	TRUE	838609	2	0.239613312678601	0.592271539920568	2545	516	9333	26380000	832
20221001 221845	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	169	TRUE	838609	2	0.199147007409371	0.812389004742168	298	364	9705	25790000	833
20221001 221917	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	35	TRUE	838609	2	0.249116414072701	0.710133192168362	7834	645	14199	23530000	834
20221001 222007	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	60	TRUE	838609	2	0.189457345396105	0.352617272251658	6639	287	9212	25420000	835
20221001 222202	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	132	TRUE	838609	2	0.0333708793144906	0.438607397950068	4812	409	6128	24950000	836
20221001 222237	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	22	TRUE	838609	2	0.292706875369953	0.603576205985807	4151	630	5473	23700000	837
20221001 222324	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	84	TRUE	838609	2	0.206621945276796	0.629454697046056	7671	627	11605	25830000	838
20221001 222414	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	36	TRUE	838609	2	0.1614912652004	0.48776617295891	2812	484	9548	26110000	839
20221001 222603	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	155	TRUE	838609	2	0.0347136297935422	0.256108950152621	4247	256	14922	23600000	840
20221001 222656	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	54	TRUE	838609	2	0.107297322918302	0.492678371334448	2412	35	5248	24950000	841
20221001 223037	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	348	TRUE	838609	2	0.0150725798517268	0.336850303294882	6626	366	5769	24550000	842
20221001 223242	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	235	TRUE	838609	2	0.0396583314425638	0.287625707113929	7784	1018	14094	24460000	843
20221001 223329	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	32	TRUE	838609	2	0.165104528636195	0.485927479754575	3934	924	12412	25820000	844
20221001 223533	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	345	TRUE	838609	2	0.0418465574391303	0.784409254121408	7491	584	8280	26160000	845
20221001 223801	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	277	TRUE	838609	2	0.0189344399969198	0.839766176509671	5610	362	6206	25110000	846
20221001 223848	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	53	TRUE	838609	2	0.166826979501852	0.977681440247782	2651	762	5456	24530000	847
20221001 223936	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	16	TRUE	838609	2	0.204122576580724	0.468759374187514	1079	683	5820	23960000	848
20221001 224018	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	53	TRUE	838609	2	0.177265848076619	0.628774633711763	5296	458	8394	25780000	849
20221001 224135	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	129	TRUE	838609	2	0.205773549373177	0.454059971583262	3712	474	7560	26080000	850
20221001 224225	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	25	TRUE	838609	2	0.108469698468964	0.854372066390142	1410	817	14311	23460000	851
20221001 224304	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	17	TRUE	838609	2	0.220702915173356	0.691394205410406	1368	766	10531	24780000	852
20221001 224600	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	177	TRUE	838609	2	0.138859746822279	0.351385603634268	11	566	13218	20610000	853
20221001 224648	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	49	TRUE	838609	2	0.140138524689358	0.78552665690463	2484	530	11569	24870000	854
20221001 224746	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	96	TRUE	838609	2	0.0847052770750725	0.836490642426722	5557	916	10858	26530000	855
20221001 224827	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	56	TRUE	838609	2	0.182628263625026	0.897724859360978	6196	628	8969	25830000	856
20221001 224922	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	47	TRUE	838609	2	0.170038766376961	0.482793572538719	2258	80	6217	25010000	857
20221001 224959	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	21	TRUE	838609	2	0.2161918796434	0.297667331703752	4955	333	13158	24570000	858
20221001 225202	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	160	TRUE	838609	2	0.249860402353411	0.561835455568694	716	292	14127	21910000	859
20221001 225346	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	81	TRUE	838609	2	0.0377739608806818	0.303747288303512	4513	153	8534	26060000	860
20221001 225536	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	185	TRUE	838609	2	0.0668413864105622	0.814027526710232	5227	567	10528	25830000	861
20221001 225731	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	119	TRUE	838609	2	0.0412971711118197	0.334850623436843	3835	243	8608	26630000	862
20221001 225921	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	97	TRUE	838609	2	0.0408875226156702	0.363468656120585	3680	214	8490	26140000	863
20221001 230348	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	729	TRUE	838609	2	0.0281268526581641	0.856255998003628	6004	145	8440	26560000	864
20221001 230543	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	127	TRUE	838609	2	0.0412233333823814	0.28193907886543	3624	246	8548	26430000	865
20221001 230728	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	91	TRUE	838609	2	0.0443107190647278	0.309270639621684	3352	215	8730	26620000	866
20221001 230948	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	270	TRUE	838609	2	0.0813340186577848	0.702313214746811	5870	287	7746	26190000	867
20221001 231150	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	168	TRUE	838609	2	0.0528590031215118	0.787542275649553	7407	554	8596	25770000	868
20221001 231346	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	186	TRUE	838609	2	0.0694430823583191	0.712792546647555	6004	235	9411	26620000	869
20221001 231527	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	117	TRUE	838609	2	0.0501248670022367	0.861386820036382	6867	550	9376	26210000	870
20221001 231948	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	737	TRUE	838609	2	0.0352564732713293	0.759920106797461	5923	362	7614	26460000	871
20221001 232205	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	222	TRUE	838609	2	0.0433883692519393	0.716629958812816	7453	399	9443	25920000	872
20221001 232455	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	325	TRUE	838609	2	0.0389410774166966	0.668141306880512	6813	524	10130	26300000	873
20221001 232644	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	113	TRUE	838609	2	0.0478180952380389	0.735932813099469	5538	186	10222	26520000	874
20221001 232832	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	107	TRUE	838609	2	0.0867310128823245	0.875192123988373	5919	751	10844	26160000	875
20221001 233057	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	197	TRUE	838609	2	0.0426359500638383	0.630499288710036	5561	440	10178	26210000	876
20221001 233238	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	96	TRUE	838609	2	0.0841262971172108	0.792749643405391	6486	876	10877	26090000	877
20221001 233417	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	88	TRUE	838609	2	0.0753707691367205	0.723416257246887	6008	282	9536	26450000	878
20221001 233549	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	77	TRUE	838609	2	0.211579073326734	0.940354551792997	6835	515	9698	26210000	879
20221001 233853	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	203	TRUE	838609	2	0.0398516519545036	0.291826201252344	2358	849	8985	26670000	880
20221001 234117	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	91	TRUE	838609	2	0.0387258891213835	0.266901119380371	2758	675	8974	26380000	881
20221001 234416	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	140	TRUE	838609	2	0.029179312654477	0.28484734036312	2351	836	9096	26370000	882
20221001 234631	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	94	TRUE	838609	2	0.042673744975168	0.273583658245571	3090	847	9133	26540000	883
20221001 234902	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	122	TRUE	838609	2	0.0369215225083008	0.260732873209174	2827	967	8956	26810000	884
20221001 235057	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	78	TRUE	838609	2	0.0599023022578303	0.351738569630925	2957	817	10740	26360000	885
20221001 235304	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	99	TRUE	838609	2	0.0639904623873937	0.45493688324562	1530	803	10520	26480000	886
20221001 235735	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	802	TRUE	838609	2	0.0276285107716897	0.965494434547824	5921	221	8556	26570000	887
20221001 235839	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	148	TRUE	838609	2	0.131669559784125	0.84813022470884	6840	200	9525	26070000	888
20221001 235954	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	77	TRUE	838609	2	0.0743681091788248	0.566818350088224	3311	180	11216	25810000	889
20221002 000044	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	75	TRUE	838609	2	0.236324146857091	0.604853241574206	7029	826	8914	26180000	890
20221002 000125	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	25	TRUE	838609	2	0.22296799490449	0.559546296299063	6598	840	12733	25500000	891
20221002 000406	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	341	TRUE	838609	2	0.0322063188536477	0.280411158004776	6537	529	11105	26030000	892
20221002 000625	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	166	TRUE	838609	2	0.278938024059561	0.432552317903936	444	670	6003	23600000	893
20221002 001056	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	784	TRUE	838609	2	0.0329172455598468	0.942072338958633	5899	127	8411	26780000	894
20221002 001409	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	481	TRUE	838609	2	0.0376869039716204	0.876419895020557	5963	228	7652	26860000	895
20221002 001617	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	193	TRUE	838609	2	0.0338065548481274	0.701660179410064	5889	226	8544	26120000	896
20221002 001844	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	327	TRUE	838609	2	0.0516209190551587	0.771515384748217	6141	202	9461	26520000	897
20221002 002048	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	101	TRUE	838609	2	0.0363660594691338	0.284862680143595	2846	912	9036	26490000	898
20221002 002258	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	137	TRUE	838609	2	0.0646976933243417	0.465949858588539	2611	806	10590	25940000	899
20221002 002441	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	118	TRUE	838609	2	0.0507272645166426	0.772043449236641	6577	90	9429	25870000	900
20221002 002706	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	298	TRUE	838609	2	0.0492352364619136	0.977547938132793	6097	117	9363	26640000	901
20221002 002953	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	295	TRUE	838609	2	0.0272123976075349	0.917616356114976	5518	119	8303	26120000	902
20221002 003141	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	56	TRUE	838609	2	0.0623472688005335	0.359890679379635	1247	783	10594	25940000	903
20221002 003420	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	363	TRUE	838609	2	0.0522945234467776	0.725809922780027	5816	227	8095	26290000	904
20221002 003557	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	93	TRUE	838609	2	0.048579904903508	0.692940426969482	5979	415	9639	26090000	905
20221002 003810	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	96	TRUE	838609	2	0.0378102608168277	0.357537983119723	2583	785	9087	26630000	906
20221002 004030	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	296	TRUE	838609	2	0.0591067822631995	0.79344359447838	6041	301	8684	26400000	907
20221002 004244	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	220	TRUE	838609	2	0.0383541136112265	0.69669574000634	5832	230	7645	25750000	908
20221002 004334	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	108	TRUE	838609	2	0.266332331543894	0.862230001684278	7893	337	8459	25410000	909
20221002 004418	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	31	TRUE	838609	2	0.209079646817429	0.409683302007243	4596	67	14562	23600000	910
20221002 004505	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	57	TRUE	838609	2	0.120878689158962	0.866451482998766	4870	520	14110	24180000	911
20221002 004748	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	194	TRUE	838609	2	0.0937823046119872	0.965810656405985	489	846	12956	24250000	912
20221002 004838	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	71	TRUE	838609	2	0.221816714209199	0.246235028794408	5881	593	9479	25850000	913
20221002 004938	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	104	TRUE	838609	2	0.104862541388172	0.914835791780986	5431	665	9419	26610000	914
20221002 005055	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	164	TRUE	838609	2	0.0677450488188234	0.764788986833021	7180	371	7889	25910000	915
20221002 005248	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	207	TRUE	838609	2	0.113907632916159	0.522195129825175	4165	995	8162	26080000	916
20221002 005349	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	81	TRUE	838609	2	0.158043032924086	0.632091481489129	2133	331	12851	24220000	917
20221002 005423	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	25	TRUE	838609	2	0.268921011570406	0.974631679232977	4318	149	11199	24330000	918
20221002 005609	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	279	TRUE	838609	2	0.0488198817310471	0.969627763654292	7989	540	6920	25360000	919
20221002 005659	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	68	TRUE	838609	2	0.240700376292767	0.996749341225438	2567	327	8463	25320000	920
20221002 005824	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	131	TRUE	838609	2	0.08346978572177	0.393010635493882	6751	770	14299	25090000	921
20221002 005855	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	16	TRUE	838609	2	0.262300846903413	0.745782942714542	6054	55	10336	25650000	922
20221002 005929	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	19	TRUE	838609	2	0.250459739423557	0.732632515488379	3193	239	7196	24010000	923
20221002 010208	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	272	TRUE	838609	2	0.0386999603018945	0.471973233853467	4853	457	7077	25610000	924
20221002 010254	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	50	TRUE	838609	2	0.128717267911399	0.804041434704699	4470	972	14536	24050000	925
20221002 010335	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	17	TRUE	838609	2	0.26405551247778	0.463035690508597	2473	655	11624	25400000	926
20221002 010450	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	70	TRUE	838609	2	0.0800493787099014	0.587407848885655	2071	760	9301	25640000	927
20221002 010548	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	66	TRUE	838609	2	0.100655284262724	0.989204644086212	2791	128	7816	25570000	928
20221002 010643	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	39	TRUE	838609	2	0.185164714081339	0.575862045964226	1501	329	10899	25570000	929
20221002 011704	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1126	TRUE	838609	2	0.00586382696972112	0.3621965496324	6908	728	12921	25040000	930
20221002 011745	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	54	TRUE	838609	2	0.218615731589632	0.942015183595382	7642	602	5265	23470000	931
20221002 011844	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	82	TRUE	838609	2	0.294065182601243	0.404230030647852	4776	759	5043	23200000	932
20221002 011932	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	44	TRUE	838609	2	0.10589662756305	0.636812323409878	4858	698	13457	24290000	933
20221002 012023	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	48	TRUE	838609	2	0.24392379439487	0.250808203401789	1973	999	7780	25240000	934
20221002 012113	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	31	TRUE	838609	2	0.129013713692613	0.725600770126656	1525	403	14441	23440000	935
20221002 012214	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	77	TRUE	838609	2	0.139782145847511	0.286649933542125	3525	959	13504	25160000	936
20221002 012600	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	235	TRUE	838609	2	0.0627457974164141	0.896772266658023	379	398	7673	26820000	937
20221002 012736	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	130	TRUE	838609	2	0.0552840852912166	0.346825223586522	3963	358	11837	25610000	938
20221002 013413	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	732	TRUE	838609	2	0.0138524333711888	0.431486365153641	3025	927	14075	24570000	939
20221002 013538	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	105	TRUE	838609	2	0.169831352098801	0.225229939406924	566	185	14151	22900000	940
20221002 013644	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	87	TRUE	838609	2	0.109626754828265	0.248258263698407	3233	519	14787	23870000	941
20221002 013751	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	79	TRUE	838609	2	0.110491425228091	0.425414586647414	6506	614	13329	24790000	942
20221002 013907	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	72	TRUE	838609	2	0.0441551026982721	0.653760657979921	3618	105	8552	26020000	943
20221002 013948	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	18	TRUE	838609	2	0.269952227338123	0.694968102410249	1347	110	12239	23690000	944
20221002 014105	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	107	TRUE	838609	2	0.078386834081104	0.368628065478057	7965	30	11893	25740000	945
20221002 014208	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	66	TRUE	838609	2	0.115676372675973	0.55603618854396	6012	912	11230	25860000	946
20221002 014413	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	265	TRUE	838609	2	0.0461085825036187	0.922751543006115	3754	984	6551	25540000	947
20221002 014516	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	104	TRUE	838609	2	0.129967972433078	0.209504241519421	6385	282	14692	23820000	948
20221002 014732	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	121	TRUE	838609	2	0.0308692977545061	0.763824417323433	315	196	14024	23640000	949
20221002 014817	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	77	TRUE	838609	2	0.197745408623167	0.843589480156638	7750	443	10966	25910000	950
20221002 014910	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	49	TRUE	838609	2	0.138412267319534	0.604085265452787	3900	616	14460	23800000	951
20221002 015008	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	71	TRUE	838609	2	0.150960610269343	0.303975877130218	4389	155	5273	24180000	952
20221002 015136	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	115	TRUE	838609	2	0.117645410832476	0.46574335099496	2276	1008	8478	26410000	953
20221002 015239	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	113	TRUE	838609	2	0.199945372296794	0.222074485507049	6672	565	10059	26370000	954
20221002 015328	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	18	TRUE	838609	2	0.23349005112951	0.416027032504603	1185	990	14766	23030000	955
20221002 015423	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	75	TRUE	838609	2	0.290377510960625	0.316253911683708	4974	855	13849	23910000	956
20221002 015459	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	14	TRUE	838609	2	0.286277280579655	0.825096810698696	2166	980	14344	2.3e+07	957
20221002 015620	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	142	TRUE	838609	2	0.0506444329339638	0.992489976069145	5993	277	12030	25700000	958
20221002 015721	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	132	TRUE	838609	2	0.151863086616721	0.861103679144196	7065	582	8575	25970000	959
20221002 015816	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	63	TRUE	838609	2	0.168256000540419	0.602443878171407	3958	867	12328	25190000	960
20221002 015905	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	42	TRUE	838609	2	0.202402859679671	0.411472438711114	5260	647	11442	24880000	961
20221002 020012	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	80	TRUE	838609	2	0.133809026851065	0.376245310260914	4042	542	13730	24140000	962
20221002 020117	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	115	TRUE	838609	2	0.195792443850669	0.720449503989145	2875	810	8537	25410000	963
20221002 020209	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	85	TRUE	838609	2	0.203797412317442	0.826231767211668	4930	297	6049	24870000	964
20221002 020310	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	67	TRUE	838609	2	0.1813306083291	0.686360812448338	1289	687	7460	25640000	965
20221002 020349	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	15	TRUE	838609	2	0.278004001457819	0.606556859182008	2458	476	13646	25110000	966
20221002 020511	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	146	TRUE	838609	2	0.128416448461706	0.581679222079739	6696	286	8606	26470000	967
20221002 020558	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	18	TRUE	838609	2	0.229786809317589	0.326900663379952	1116	967	11619	24050000	968
20221002 020649	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	11	TRUE	838609	2	0.246357255314717	0.847184752835892	534	625	5863	22920000	969
20221002 020734	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	73	TRUE	838609	2	0.244510127057789	0.897582687531598	6169	429	14360	23760000	970
20221002 021129	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	242	TRUE	838609	2	0.0327004469948343	0.206541206597164	337	309	7641	26640000	971
20221002 021214	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	61	TRUE	838609	2	0.15337444563595	0.906466393836029	7435	95	12312	25220000	972
20221002 021253	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	16	TRUE	838609	2	0.226373783321679	0.771839499163628	1847	369	12702	24040000	973
